SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,5929 Mayhews Landing Rd,Newark,CA,94560,1282000,4,2.0,MAYHEW LANDING,1316,5000,1954,61,974,,Active,,,https://www.redfin.com/CA/Newark/5929-Mayhews-Landing-Rd-94560/home/1722411,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41034764,N,Y,37.5397613,-122.0316472
MLS Listing,,Single Family Residential,6851 Baine,Newark,CA,94560,1898000,5,3.5,CENTRAL NEWARK,2574,4389,2023,86,737,150,Active,October-1-2023 12:00 PM,October-1-2023 05:00 PM,https://www.redfin.com/CA/Newark/6851-Baine-Ave-94560/home/186035941,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41032401,N,Y,37.5289826,-122.0320184
MLS Listing,,Single Family Residential,6769 Tule Elk Way,Newark,CA,94560,2100000,4,3.0,SANCTUARY VILLAGE,2068,3619,2019,116,1015,143,Active,,,https://www.redfin.com/CA/Newark/6769-Tule-Elk-Way-94560/home/168831302,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41029183,N,Y,37.5126134,-121.9990044
For-Sale-by-Owner Listing,,Single Family Residential,37168 Walnut St,Newark,CA,94560,1680000,4,3.0,Newark,2282,,1940,23,736,,Active,,,https://www.redfin.com/CA/Newark/37168-Walnut-St-94560/home/1552450,FSBO.com,536705,N,Y,37.5255668,-122.0428393
New Construction Home,,Single Family Residential,37220 Sand Bar Pl,Newark,CA,94560,1389880,4,3.5,Bridgeway - Beacon,2453,,2023,6,567,,Active,,,https://www.redfin.com/CA/Newark/37220-Sand-Bar-Pl-94560/home/175932372,NewHomeSource.com,2540537,N,Y,37.5207333,-122.0570099
New Construction Home,,Single Family Residential,37207 Sand Bar Pl,Newark,CA,94560,1345880,3,3.5,Bridgeway - Beacon,2201,,2023,6,611,,Active,,,https://www.redfin.com/CA/Newark/37207-Sand-Bar-Pl-94560/home/175932360,NewHomeSource.com,2540536,N,Y,37.520648,-122.057675
New Construction Home,,Single Family Residential,37187 Sand Bar Pl,Newark,CA,94560,1325880,3,3.5,Bridgeway - Beacon,2152,,2023,12,616,,Active,,,https://www.redfin.com/CA/Newark/37187-Sand-Bar-Pl-94560/home/175932352,NewHomeSource.com,2536613,N,Y,37.520834,-122.057761
New Construction Home,,Single Family Residential,37255 Sand Bar Pl,Newark,CA,94560,1389880,4,3.5,Bridgeway - Beacon,2453,,2023,12,567,,Active,,,https://www.redfin.com/CA/Newark/37255-Sand-Bar-Pl-94560/home/175932383,NewHomeSource.com,2536614,N,Y,37.5202155,-122.0575468
New Construction Home,,Multi-Family (2-4 Unit),9884 Seawind Way,Newark,CA,94560,1129880,4,3.0,Bridgeway - Terraces,2045,,2022,42,553,,Active,,,https://www.redfin.com/CA/Newark/9884-Seawind-Way-94560/home/182724768,NewHomeSource.com,2330016,N,Y,37.521,-122.0534
New Construction Home,,Single Family Residential,37236 Sand Bar Pl,Newark,CA,94560,1345880,3,3.5,Bridgeway - Beacon,2201,,2023,62,611,,Active,,,https://www.redfin.com/CA/Newark/37236-Sand-Bar-Pl-94560/home/175932379,NewHomeSource.com,2500370,N,Y,37.5204862,-122.0569998
New Construction Plan,,Single Family Residential,Residence 3X,Newark,CA,94560,1389880,4,3.5,Bridgeway - Beacon,2460,,,,565,,Active,,,https://www.redfin.com/CA/Newark/Bridgeway-Beacon/Residence-3X/home/183929052,NewHomeSource.com,Plan-242493807,N,Y,37.521,-122.0535
New Construction Plan,,Single Family Residential,Residence 4,Newark,CA,94560,1473880,4,3.5,Bridgeway - Beacon,2698,,,,546,,Active,,,https://www.redfin.com/CA/Newark/Bridgeway-Beacon/Residence-4/home/183878043,NewHomeSource.com,Plan-242493806,N,Y,37.521,-122.0535
New Construction Plan,,Single Family Residential,Residence 3,Newark,CA,94560,1389880,4,3.5,Bridgeway - Beacon,2453,,,,567,,Active,,,https://www.redfin.com/CA/Newark/Bridgeway-Beacon/Residence-3/home/183884751,NewHomeSource.com,Plan-242493805,N,Y,37.521,-122.0534
New Construction Plan,,Single Family Residential,Residence 2,Newark,CA,94560,1345880,3,3.5,Bridgeway - Beacon,2201,,,,611,,Active,,,https://www.redfin.com/CA/Newark/Bridgeway-Beacon/Residence-2/home/183878531,NewHomeSource.com,Plan-242493804,N,Y,37.521,-122.0534
New Construction Plan,,Single Family Residential,Residence 1,Newark,CA,94560,1325880,3,3.5,Bridgeway - Beacon,2152,,,,616,,Active,,,https://www.redfin.com/CA/Newark/Bridgeway-Beacon/Residence-1/home/183877899,NewHomeSource.com,Plan-242493803,N,Y,37.521,-122.0534
