SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),2804 Curtis Ave,Redwood City,CA,94063,1618000,4,4.0,REDWOOD CITY,2080,5000,1955,64,778,,Active,,,https://www.redfin.com/CA/Redwood-City/2804-Curtis-Ave-94063/home/2014743,MLSListings,ML81936477,N,Y,37.4744048,-122.2110536
MLS Listing,,Condo/Co-op,1058 Whipple Ave,Redwood City,CA,94062,1280000,2,2.5,REDWOOD CITY,1490,,1977,65,859,300,Active,,,https://www.redfin.com/CA/Redwood-City/1058-Whipple-Ave-94062/home/1311060,MLSListings,ML81936304,N,Y,37.4899114,-122.2409231
MLS Listing,,Vacant Land,0 Heacox,Woodside,CA,94062,699000,,,WOODSIDE,,199897,,68,,,Active,,,https://www.redfin.com/CA/Unknown/Heacox-Rd-94062/home/17494579,MLSListings,ML81935850,N,Y,37.3291264,-122.2054931
MLS Listing,,Single Family Residential,245 Heacox Rd,Woodside,CA,94062,4890000,5,4.5,WOODSIDE,8150,126324,1995,73,600,,Active,,,https://www.redfin.com/CA/Woodside/245-Heacox-Rd-94062/home/2055439,MLSListings,ML81935494,N,Y,37.329794,-122.2034709
MLS Listing,,Vacant Land,000 Huckleberry Trl,Woodside,CA,94062,225000,,,WOODSIDE,,5450,,74,,,Active,,,https://www.redfin.com/CA/Unknown/Huckleberry-Trl-94062/home/17367249,MLSListings,ML81935344,N,Y,37.4351188,-122.3217604
MLS Listing,,Single Family Residential,125 Garnet Ave,San Carlos,CA,94070,3995000,5,4.0,SAN CARLOS,3246,6200,1948,75,1231,,Active,October-1-2023 02:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/San-Carlos/125-Garnet-Ave-94070/home/1453687,MLSListings,ML81919514,N,Y,37.4869759,-122.2584541
MLS Listing,,Single Family Residential,14732 Skyline Blvd,Woodside,CA,94062,2240000,5,3.5,WOODSIDE,3180,57000,1991,75,704,,Active,October-1-2023 01:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Woodside/14732-Skyline-Blvd-94062/home/1953142,MLSListings,ML81935183,N,Y,37.4202,-122.319448
MLS Listing,,Single Family Residential,644 Macarthur Ave,Redwood City,CA,94063,1150000,2,1.0,REDWOOD CITY,740,2500,1949,78,1554,,Active,October-1-2023 02:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Redwood-City/644-MacArthur-Ave-94063/home/1276099,MLSListings,ML81935078,N,Y,37.4804731,-122.2096535
MLS Listing,,Single Family Residential,100 De Carli Ct,Redwood City,CA,94062,3888883,4,3.5,REDWOOD CITY,3830,16873,2001,78,1015,,Active,October-1-2023 02:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Redwood-City/100-De-Carli-Ct-94062/home/1655721,MLSListings,ML81934444,N,Y,37.4772067,-122.2553965
MLS Listing,,Vacant Land,295 Sylvan,Redwood City,CA,94062,349000,,,REDWOOD CITY,,13600,,80,,,Active,,,https://www.redfin.com/CA/Emerald-Hills/295-Sylvan-Way-94062/home/44594885,MLSListings,ML81934452,N,Y,37.4672442,-122.2743024
